User_ID,Book_ID,User_Type,Department,Book_Category,Book_Format,Interaction_Type,Access_Mode,Semester_Period,Borrowing_Frequency,Reading_Duration_Minutes,Books_Borrowed_Last_6_Months,Books_Returned_On_Time,Search_Count,Book_View_Count,Reservation_Count,Renewal_Count,User_Rating,Book_Popularity_Score,Metadata_Match_Score,Reading_Interest_Score,User_Book_Similarity_Score,Feedback_Score,Feedback_Level,Cold_Start_User,Irregular_Borrowing_Flag,Recommendation_Score,Recommendation_Level
USR_10115,BK_50115,Postgraduate,Management,Engineering,Journal,Viewed,Digital_Kiosk,Odd_Semester,11,163.02,8,4,3,76,15,4,1.45,0.178,0.747,0.478,0.915,0.766,High,No,No,0.581,Medium_Recommendation
USR_10116,BK_50116,Research_Scholar,Law,Engineering,Printed_Book,Reviewed,Digital_Kiosk,Vacation_Period,30,176.41,34,32,16,34,1,2,3.75,0.163,0.257,0.87,0.304,0.853,High,No,No,0.523,Medium_Recommendation
USR_10117,BK_50117,Faculty,Management,Law,Journal,Reviewed,Web_Portal,Odd_Semester,14,163.42,16,6,9,99,12,14,2.04,0.916,0.704,0.604,0.2,0.502,Medium,No,No,0.696,Medium_Recommendation
USR_10118,BK_50118,Faculty,Science,Digital_Library,Journal,Renewed,Digital_Kiosk,Odd_Semester,25,80.49,13,9,22,48,18,13,4.64,0.779,0.824,0.116,0.967,0.754,High,No,No,0.736,High_Recommendation
USR_10119,BK_50119,Faculty,Engineering,Management,E_Book,Reviewed,Library_System,Odd_Semester,30,15.93,32,24,14,75,20,2,1.91,0.757,0.639,0.158,0.89,0.89,High,No,No,0.576,Medium_Recommendation
USR_10120,BK_50120,Faculty,Education,Literature,Reference_Book,Reviewed,Mobile_App,Odd_Semester,5,81.82,3,1,21,69,15,3,1.88,0.54,0.764,0.464,0.129,0.882,High,Yes,No,0.464,Medium_Recommendation
USR_10121,BK_50121,Postgraduate,Education,Law,Journal,Reserved,Digital_Kiosk,Odd_Semester,22,112.42,19,18,4,55,6,11,1.42,0.446,0.539,0.687,0.955,0.641,Medium,No,No,0.596,Medium_Recommendation
USR_10122,BK_50122,Research_Scholar,Science,Engineering,E_Book,Borrowed,Mobile_App,Odd_Semester,12,111.9,26,7,65,57,12,0,3.49,0.523,0.503,0.527,0.632,0.583,Medium,No,Yes,0.419,Low_Recommendation
USR_10123,BK_50123,Faculty,Medicine,Artificial_Intelligence,E_Book,Reviewed,Library_System,Odd_Semester,42,58.48,8,7,37,49,8,0,1.46,0.411,0.557,0.887,0.544,0.732,High,No,Yes,0.477,Medium_Recommendation
USR_10124,BK_50124,Undergraduate,Law,Digital_Library,Reference_Book,Reviewed,Library_System,Odd_Semester,12,124.03,32,25,69,8,13,6,3.87,0.847,0.137,0.884,0.331,0.699,Medium,No,No,0.54,Medium_Recommendation
USR_10125,BK_50125,Undergraduate,Engineering,Education,Reference_Book,Borrowed,Library_System,Even_Semester,5,136.97,1,0,29,105,9,1,4.55,0.639,0.552,0.312,0.204,0.239,Low,Yes,No,0.54,Medium_Recommendation
USR_10126,BK_50126,Research_Scholar,Law,Education,E_Book,Borrowed,Library_System,Even_Semester,12,58.75,0,0,55,45,14,9,4.64,0.827,0.294,0.52,0.835,0.161,Low,No,No,0.598,Medium_Recommendation
USR_10127,BK_50127,Faculty,Engineering,Literature,Printed_Book,Reviewed,Mobile_App,Even_Semester,30,84.78,33,31,67,67,11,14,4.04,0.189,0.901,0.111,0.433,0.125,Low,No,No,0.636,Medium_Recommendation
USR_10128,BK_50128,Postgraduate,Law,Medical_Science,Journal,Viewed,Library_System,Odd_Semester,1,170.82,18,9,60,18,2,10,2.54,0.813,0.636,0.191,0.862,0.578,Medium,No,No,0.526,Medium_Recommendation
USR_10129,BK_50129,Postgraduate,Computer_Science,Management,Printed_Book,Reviewed,Mobile_App,Odd_Semester,5,12.74,1,2,45,4,13,5,4.7,0.473,0.456,0.25,0.232,0.539,Medium,Yes,No,0.376,Low_Recommendation
USR_10130,BK_50130,Research_Scholar,Education,Engineering,Reference_Book,Reserved,Digital_Kiosk,Odd_Semester,29,57.61,16,12,22,68,4,4,2.91,0.579,0.252,0.322,0.855,0.421,Medium,No,No,0.513,Medium_Recommendation
USR_10131,BK_50131,Postgraduate,Computer_Science,Medical_Science,E_Book,Viewed,Library_System,Vacation_Period,39,101.71,0,0,63,24,2,12,3.5,0.54,0.462,0.994,0.892,0.661,Medium,No,No,0.682,Medium_Recommendation
USR_10132,BK_50132,Undergraduate,Education,Medical_Science,Reference_Book,Viewed,Library_System,Odd_Semester,37,101.4,18,1,11,54,12,14,4.48,0.218,0.811,0.212,0.815,0.348,Low,No,No,0.713,High_Recommendation
USR_10133,BK_50133,Undergraduate,Engineering,Digital_Library,E_Book,Viewed,Digital_Kiosk,Even_Semester,36,57.15,32,23,23,15,10,15,2.97,0.62,0.879,0.983,0.467,0.845,High,No,No,0.688,Medium_Recommendation
USR_10134,BK_50134,Undergraduate,Engineering,Law,Reference_Book,Viewed,Library_System,Odd_Semester,17,153.68,31,7,19,63,5,2,2.79,0.559,0.664,0.934,0.117,0.529,Medium,No,No,0.556,Medium_Recommendation
USR_10135,BK_50135,Postgraduate,Management,Social_Science,Reference_Book,Reviewed,Digital_Kiosk,Even_Semester,41,55.95,29,24,47,35,18,1,3.71,0.846,0.365,0.113,0.764,0.851,High,No,Yes,0.498,Medium_Recommendation
USR_10136,BK_50136,Undergraduate,Medicine,Law,Journal,Borrowed,Digital_Kiosk,Vacation_Period,2,25.96,22,8,34,46,13,15,3.75,0.122,0.376,0.594,0.669,0.619,Medium,No,Yes,0.436,Low_Recommendation
USR_10137,BK_50137,Postgraduate,Law,Data_Science,Reference_Book,Borrowed,Web_Portal,Even_Semester,42,49.66,1,1,13,56,14,14,1.93,0.353,0.823,0.936,0.465,0.915,High,No,No,0.691,Medium_Recommendation
USR_10138,BK_50138,Undergraduate,Computer_Science,Law,E_Book,Reviewed,Library_System,Odd_Semester,19,69.54,24,21,31,81,9,9,4.29,0.599,0.673,0.574,0.517,0.311,Low,No,No,0.628,Medium_Recommendation
USR_10139,BK_50139,Postgraduate,Education,Management,Printed_Book,Renewed,Web_Portal,Even_Semester,1,93.43,4,1,75,105,11,0,2.27,0.1,0.56,0.476,0.349,0.736,High,Yes,No,0.417,Low_Recommendation
USR_10140,BK_50140,Faculty,Arts,Law,Printed_Book,Renewed,Web_Portal,Odd_Semester,27,157.05,3,3,15,51,12,2,4.64,0.44,0.968,0.18,0.718,0.544,Medium,No,No,0.666,Medium_Recommendation
USR_10141,BK_50141,Faculty,Education,Social_Science,Journal,Reviewed,Library_System,Vacation_Period,13,39.44,23,11,11,17,3,14,4.78,0.342,0.528,0.671,1.0,0.194,Low,No,No,0.555,Medium_Recommendation
USR_10142,BK_50142,Faculty,Computer_Science,Digital_Library,Journal,Reserved,Digital_Kiosk,Even_Semester,35,71.61,6,0,13,82,4,12,2.66,0.748,0.434,0.883,0.757,0.683,Medium,No,No,0.683,Medium_Recommendation
USR_10143,BK_50143,Undergraduate,Management,Law,Reference_Book,Viewed,Mobile_App,Vacation_Period,5,175.63,4,7,54,54,0,3,1.34,0.139,0.7,0.464,0.804,0.589,Medium,Yes,No,0.451,Medium_Recommendation
USR_10144,BK_50144,Postgraduate,Science,Artificial_Intelligence,Reference_Book,Reserved,Web_Portal,Odd_Semester,3,77.54,16,11,54,116,10,8,4.85,0.567,0.71,0.381,0.797,0.796,High,No,No,0.629,Medium_Recommendation
USR_10145,BK_50145,Research_Scholar,Science,Medical_Science,E_Book,Renewed,Web_Portal,Even_Semester,41,28.68,5,4,25,33,6,3,3.57,0.614,0.611,0.697,0.594,0.891,High,No,No,0.574,Medium_Recommendation
USR_10146,BK_50146,Faculty,Computer_Science,Literature,Printed_Book,Reviewed,Mobile_App,Vacation_Period,4,162.71,28,8,29,98,1,11,2.89,0.154,0.704,0.624,0.991,0.315,Low,No,No,0.607,Medium_Recommendation
USR_10147,BK_50147,Research_Scholar,Education,Engineering,Printed_Book,Borrowed,Web_Portal,Even_Semester,44,114.59,25,24,10,45,18,10,4.93,0.575,0.916,0.247,0.679,0.829,High,No,No,0.788,High_Recommendation
USR_10148,BK_50148,Postgraduate,Medicine,Law,Journal,Borrowed,Mobile_App,Even_Semester,2,33.34,1,3,52,105,10,7,1.54,0.962,0.577,0.172,0.551,0.712,High,Yes,No,0.481,Medium_Recommendation
USR_10149,BK_50149,Research_Scholar,Science,Digital_Library,E_Book,Reviewed,Digital_Kiosk,Odd_Semester,43,123.99,16,15,75,77,17,10,2.57,0.693,0.198,0.673,0.548,0.466,Medium,No,No,0.719,High_Recommendation
USR_10150,BK_50150,Faculty,Engineering,Medical_Science,Printed_Book,Reserved,Web_Portal,Vacation_Period,4,115.04,0,5,4,108,18,12,4.63,0.949,0.964,0.283,0.98,0.782,High,Yes,No,0.783,High_Recommendation
USR_10151,BK_50151,Undergraduate,Engineering,Management,Reference_Book,Reserved,Mobile_App,Odd_Semester,5,111.73,4,3,28,42,10,4,1.89,0.39,0.863,0.147,0.186,0.486,Medium,Yes,No,0.418,Low_Recommendation
USR_10152,BK_50152,Undergraduate,Science,Education,Journal,Renewed,Mobile_App,Vacation_Period,1,15.72,28,6,67,84,19,4,1.13,0.152,0.5,0.348,0.66,0.993,High,No,No,0.392,Low_Recommendation
USR_10153,BK_50153,Postgraduate,Medicine,Artificial_Intelligence,E_Book,Borrowed,Mobile_App,Even_Semester,45,175.59,22,9,59,75,8,8,1.91,0.961,0.233,0.712,0.302,0.488,Medium,No,No,0.704,High_Recommendation
USR_10154,BK_50154,Undergraduate,Engineering,Social_Science,Journal,Renewed,Library_System,Vacation_Period,7,153.49,4,4,78,4,9,3,2.99,0.284,0.632,0.268,0.398,0.87,High,No,Yes,0.384,Low_Recommendation
USR_10155,BK_50155,Research_Scholar,Engineering,Medical_Science,Printed_Book,Renewed,Web_Portal,Vacation_Period,1,16.19,4,33,24,24,9,3,1.61,0.888,0.585,0.267,0.483,0.134,Low,Yes,No,0.357,Low_Recommendation
USR_10156,BK_50156,Postgraduate,Science,Medical_Science,Printed_Book,Reserved,Digital_Kiosk,Vacation_Period,39,60.32,19,2,51,86,14,3,4.87,0.302,0.697,0.768,0.864,0.48,Medium,No,No,0.715,High_Recommendation
USR_10157,BK_50157,Undergraduate,Law,Digital_Library,E_Book,Borrowed,Mobile_App,Vacation_Period,36,177.4,21,20,54,21,7,0,2.52,0.473,0.778,0.119,0.342,0.566,Medium,No,No,0.542,Medium_Recommendation
USR_10158,BK_50158,Postgraduate,Computer_Science,Artificial_Intelligence,Reference_Book,Viewed,Web_Portal,Odd_Semester,5,104.34,0,0,63,89,18,3,4.89,0.504,0.243,0.21,0.188,0.823,High,Yes,Yes,0.401,Low_Recommendation
USR_10159,BK_50159,Undergraduate,Computer_Science,Engineering,E_Book,Viewed,Digital_Kiosk,Odd_Semester,1,28.45,1,6,64,65,16,2,2.93,0.556,0.449,0.275,0.114,0.804,High,Yes,No,0.379,Low_Recommendation
USR_10160,BK_50160,Faculty,Law,Digital_Library,E_Book,Borrowed,Library_System,Odd_Semester,40,16.89,0,0,69,27,15,5,1.47,0.965,0.743,0.957,0.304,0.891,High,No,No,0.607,Medium_Recommendation
USR_10161,BK_50161,Faculty,Education,Data_Science,Reference_Book,Renewed,Library_System,Odd_Semester,8,51.08,2,1,16,119,18,2,1.05,0.707,0.147,0.594,0.359,0.376,Low,No,No,0.467,Medium_Recommendation
USR_10162,BK_50162,Undergraduate,Arts,Law,Reference_Book,Reviewed,Mobile_App,Vacation_Period,33,57.15,18,4,66,94,14,6,4.78,0.678,0.704,0.669,0.279,0.477,Medium,No,Yes,0.631,Medium_Recommendation
USR_10163,BK_50163,Postgraduate,Education,Social_Science,Printed_Book,Borrowed,Digital_Kiosk,Even_Semester,29,176.06,1,1,58,69,8,4,1.76,0.624,0.284,0.568,0.167,0.645,Medium,No,No,0.558,Medium_Recommendation
USR_10164,BK_50164,Postgraduate,Medicine,Education,E_Book,Reserved,Web_Portal,Vacation_Period,39,37.6,19,8,54,20,11,2,3.49,0.684,0.341,0.114,0.969,0.326,Low,No,No,0.534,Medium_Recommendation
USR_10165,BK_50165,Faculty,Science,Law,Journal,Viewed,Web_Portal,Even_Semester,29,37.94,18,9,53,79,18,15,1.03,0.795,0.663,0.436,0.145,0.665,Medium,No,No,0.613,Medium_Recommendation
USR_10166,BK_50166,Undergraduate,Medicine,Digital_Library,Printed_Book,Reserved,Digital_Kiosk,Odd_Semester,45,114.17,31,31,6,48,5,0,2.99,0.769,0.394,0.901,0.176,0.826,High,No,No,0.598,Medium_Recommendation
USR_10167,BK_50167,Research_Scholar,Computer_Science,Social_Science,Journal,Viewed,Library_System,Vacation_Period,41,49.63,19,12,40,39,16,4,4.51,0.765,0.112,0.324,0.293,0.344,Low,No,Yes,0.492,Medium_Recommendation
USR_10168,BK_50168,Research_Scholar,Science,Social_Science,Printed_Book,Renewed,Digital_Kiosk,Even_Semester,30,171.66,9,1,38,19,3,10,2.13,0.808,0.458,0.562,0.328,0.989,High,No,No,0.591,Medium_Recommendation
USR_10169,BK_50169,Undergraduate,Computer_Science,Engineering,Journal,Borrowed,Web_Portal,Odd_Semester,28,165.42,8,1,56,59,20,1,3.52,0.324,0.735,0.485,0.498,0.684,Medium,No,Yes,0.55,Medium_Recommendation
USR_10170,BK_50170,Postgraduate,Law,Social_Science,Printed_Book,Reviewed,Digital_Kiosk,Even_Semester,7,17.66,23,3,79,1,2,13,1.05,0.468,0.932,0.201,0.565,0.808,High,No,No,0.378,Low_Recommendation
USR_10171,BK_50171,Research_Scholar,Arts,Management,Journal,Renewed,Digital_Kiosk,Odd_Semester,1,61.29,26,23,23,25,20,12,2.42,0.846,0.81,0.377,0.922,0.958,High,No,No,0.589,Medium_Recommendation
USR_10172,BK_50172,Postgraduate,Management,Literature,Reference_Book,Borrowed,Library_System,Odd_Semester,9,21.35,34,21,41,118,4,9,4.54,0.41,0.516,0.473,0.112,0.366,Low,No,No,0.493,Medium_Recommendation
USR_10173,BK_50173,Faculty,Science,Management,Journal,Reviewed,Library_System,Vacation_Period,40,156.43,5,3,18,94,0,13,1.08,0.249,0.902,0.317,0.419,0.195,Low,No,No,0.644,Medium_Recommendation
USR_10174,BK_50174,Faculty,Engineering,Literature,Journal,Renewed,Mobile_App,Vacation_Period,28,106.37,8,0,62,97,18,2,3.79,0.732,0.255,0.55,0.471,0.883,High,No,No,0.644,Medium_Recommendation
USR_10175,BK_50175,Undergraduate,Law,Artificial_Intelligence,Printed_Book,Reviewed,Library_System,Vacation_Period,24,127.04,6,4,69,26,16,2,1.82,0.557,0.477,0.116,0.813,0.162,Low,No,No,0.522,Medium_Recommendation
USR_10176,BK_50176,Undergraduate,Engineering,Social_Science,Reference_Book,Borrowed,Mobile_App,Odd_Semester,1,87.99,1,15,41,115,11,2,2.14,0.578,0.56,0.461,0.464,0.536,Medium,Yes,No,0.489,Medium_Recommendation
USR_10177,BK_50177,Faculty,Management,Education,E_Book,Viewed,Web_Portal,Odd_Semester,40,174.51,27,19,57,49,12,1,2.5,0.823,0.49,0.997,0.603,0.389,Low,No,No,0.714,High_Recommendation
USR_10178,BK_50178,Faculty,Law,Literature,E_Book,Viewed,Web_Portal,Vacation_Period,31,129.91,26,10,2,62,16,8,1.02,0.824,0.796,0.594,0.16,0.79,High,No,No,0.649,Medium_Recommendation
USR_10179,BK_50179,Undergraduate,Science,Literature,Reference_Book,Reserved,Digital_Kiosk,Odd_Semester,35,123.44,28,26,71,92,8,14,4.56,0.775,0.917,0.783,0.637,0.689,Medium,No,No,0.843,High_Recommendation
USR_10180,BK_50180,Postgraduate,Science,Social_Science,Reference_Book,Reserved,Library_System,Odd_Semester,11,54.6,7,7,59,57,7,12,1.86,0.482,0.917,0.556,0.269,0.169,Low,No,No,0.51,Medium_Recommendation
USR_10181,BK_50181,Postgraduate,Education,Data_Science,E_Book,Borrowed,Digital_Kiosk,Even_Semester,38,99.72,2,1,67,94,0,13,2.08,0.272,0.725,0.297,0.636,0.338,Low,No,No,0.621,Medium_Recommendation
USR_10182,BK_50182,Faculty,Law,Literature,Journal,Viewed,Mobile_App,Odd_Semester,20,71.36,27,7,1,37,5,12,4.52,0.319,0.602,0.135,0.7,0.391,Low,No,No,0.541,Medium_Recommendation
USR_10183,BK_50183,Faculty,Education,Literature,Reference_Book,Reviewed,Mobile_App,Even_Semester,2,136.66,32,26,20,12,10,12,3.99,0.826,0.872,0.998,0.317,0.136,Low,No,Yes,0.593,Medium_Recommendation
USR_10184,BK_50184,Research_Scholar,Arts,Digital_Library,E_Book,Renewed,Mobile_App,Vacation_Period,35,10.71,30,13,24,114,16,15,2.24,0.219,0.56,0.105,0.945,0.473,Medium,No,No,0.64,Medium_Recommendation
USR_10185,BK_50185,Faculty,Arts,Digital_Library,Journal,Reserved,Mobile_App,Odd_Semester,43,107.56,18,10,55,28,4,14,1.85,0.996,0.983,0.685,0.824,0.744,High,No,Yes,0.679,Medium_Recommendation
USR_10186,BK_50186,Postgraduate,Engineering,Literature,E_Book,Reserved,Digital_Kiosk,Vacation_Period,11,36.79,4,0,59,89,8,5,2.1,0.241,0.672,0.639,0.261,0.735,High,No,No,0.446,Low_Recommendation
USR_10187,BK_50187,Undergraduate,Science,Data_Science,Reference_Book,Reserved,Digital_Kiosk,Odd_Semester,43,86.02,19,5,3,28,12,12,3.34,0.85,0.678,0.171,0.767,0.185,Low,No,No,0.699,Medium_Recommendation
USR_10188,BK_50188,Undergraduate,Law,Social_Science,E_Book,Borrowed,Digital_Kiosk,Vacation_Period,16,126.8,6,4,59,111,15,10,3.95,0.358,0.822,0.998,0.127,0.908,High,No,No,0.707,High_Recommendation
USR_10189,BK_50189,Faculty,Education,Medical_Science,E_Book,Viewed,Digital_Kiosk,Vacation_Period,3,148.52,4,28,19,110,10,1,1.28,0.29,0.306,0.404,0.342,0.191,Low,Yes,Yes,0.314,Low_Recommendation
USR_10190,BK_50190,Faculty,Medicine,Education,Journal,Renewed,Mobile_App,Odd_Semester,30,11.53,9,6,28,49,3,12,2.21,0.978,0.253,0.908,0.799,0.169,Low,No,No,0.586,Medium_Recommendation
USR_10191,BK_50191,Postgraduate,Management,Literature,Journal,Viewed,Mobile_App,Even_Semester,5,90.3,9,7,24,99,11,15,1.7,0.888,0.498,0.986,0.456,0.744,High,No,No,0.637,Medium_Recommendation
USR_10192,BK_50192,Postgraduate,Arts,Law,Reference_Book,Reserved,Web_Portal,Odd_Semester,15,42.27,14,14,39,13,16,15,4.56,0.434,0.276,0.54,0.767,0.543,Medium,No,No,0.569,Medium_Recommendation
USR_10193,BK_50193,Research_Scholar,Computer_Science,Digital_Library,Reference_Book,Reserved,Digital_Kiosk,Vacation_Period,39,86.09,24,7,13,109,16,0,1.7,0.611,0.621,0.541,0.68,0.307,Low,No,No,0.653,Medium_Recommendation
USR_10194,BK_50194,Faculty,Engineering,Engineering,Journal,Viewed,Library_System,Even_Semester,3,45.62,33,15,22,96,5,7,3.24,0.434,0.807,0.328,0.945,0.905,High,No,No,0.525,Medium_Recommendation
USR_10195,BK_50195,Undergraduate,Education,Medical_Science,E_Book,Viewed,Library_System,Vacation_Period,41,51.46,20,19,22,4,12,12,4.48,0.813,0.665,0.775,0.237,0.512,Medium,No,Yes,0.595,Medium_Recommendation
USR_10196,BK_50196,Postgraduate,Engineering,Literature,E_Book,Renewed,Mobile_App,Vacation_Period,5,88.51,0,24,61,16,1,5,2.72,0.637,1.0,0.304,0.458,0.845,High,Yes,Yes,0.353,Low_Recommendation
USR_10197,BK_50197,Undergraduate,Medicine,Social_Science,Reference_Book,Reviewed,Web_Portal,Even_Semester,33,154.71,8,5,1,44,2,10,2.8,0.314,0.145,0.752,0.2,0.647,Medium,No,No,0.545,Medium_Recommendation
USR_10198,BK_50198,Undergraduate,Engineering,Education,E_Book,Renewed,Web_Portal,Vacation_Period,43,120.06,32,31,40,23,5,5,1.26,0.117,0.844,0.572,0.798,0.311,Low,No,Yes,0.458,Medium_Recommendation
USR_10199,BK_50199,Research_Scholar,Law,Digital_Library,Journal,Viewed,Web_Portal,Odd_Semester,6,124.7,27,1,38,119,4,2,3.03,0.415,0.922,0.406,0.51,0.71,High,No,No,0.55,Medium_Recommendation
USR_10200,BK_50200,Faculty,Science,Digital_Library,E_Book,Viewed,Web_Portal,Even_Semester,40,61.86,27,0,42,82,15,7,3.16,0.986,0.945,0.508,0.279,0.248,Low,No,No,0.725,High_Recommendation
USR_10201,BK_50201,Research_Scholar,Law,Literature,E_Book,Reviewed,Library_System,Vacation_Period,34,40.58,23,21,73,26,19,15,2.09,0.259,0.365,0.203,0.947,0.806,High,No,No,0.579,Medium_Recommendation
USR_10202,BK_50202,Faculty,Management,Data_Science,Journal,Reserved,Digital_Kiosk,Vacation_Period,4,61.99,0,0,66,30,2,9,3.42,0.877,0.84,0.256,0.537,0.205,Low,No,No,0.489,Medium_Recommendation
USR_10203,BK_50203,Postgraduate,Medicine,Law,Printed_Book,Borrowed,Mobile_App,Odd_Semester,6,163.22,22,3,18,21,2,5,3.09,0.73,0.47,0.605,0.948,0.174,Low,No,No,0.539,Medium_Recommendation
USR_10204,BK_50204,Postgraduate,Arts,Medical_Science,Journal,Reviewed,Digital_Kiosk,Vacation_Period,45,108.63,4,0,59,112,1,0,3.8,0.655,0.877,0.301,0.886,0.811,High,No,No,0.706,High_Recommendation
USR_10205,BK_50205,Undergraduate,Science,Social_Science,E_Book,Borrowed,Web_Portal,Vacation_Period,21,49.29,33,30,52,89,11,0,2.83,0.304,0.653,0.328,0.62,0.423,Medium,No,No,0.497,Medium_Recommendation
USR_10206,BK_50206,Postgraduate,Engineering,Education,E_Book,Borrowed,Library_System,Even_Semester,26,34.84,16,15,78,45,5,2,1.88,0.443,0.828,0.841,0.446,0.513,Medium,No,No,0.491,Medium_Recommendation
USR_10207,BK_50207,Postgraduate,Arts,Engineering,E_Book,Borrowed,Web_Portal,Odd_Semester,3,13.62,3,1,20,6,5,10,3.63,0.974,0.606,0.377,0.162,0.476,Medium,Yes,No,0.415,Low_Recommendation
USR_10208,BK_50208,Research_Scholar,Engineering,Management,Reference_Book,Renewed,Digital_Kiosk,Even_Semester,44,148.12,16,6,50,65,2,15,4.0,0.578,0.584,0.35,0.295,0.359,Low,No,Yes,0.596,Medium_Recommendation
USR_10209,BK_50209,Faculty,Arts,Social_Science,Reference_Book,Reviewed,Mobile_App,Vacation_Period,3,47.8,23,14,43,31,8,6,1.88,0.898,0.941,0.925,0.672,0.667,Medium,No,No,0.532,Medium_Recommendation
USR_10210,BK_50210,Postgraduate,Management,Medical_Science,Printed_Book,Reviewed,Web_Portal,Even_Semester,43,161.7,22,4,6,56,13,11,2.52,0.924,0.326,0.86,0.536,0.563,Medium,No,No,0.767,High_Recommendation
USR_10211,BK_50211,Faculty,Law,Digital_Library,E_Book,Renewed,Web_Portal,Odd_Semester,32,174.11,3,0,41,83,4,15,3.68,0.825,0.952,0.46,0.805,0.339,Low,No,Yes,0.735,High_Recommendation
USR_10212,BK_50212,Research_Scholar,Science,Artificial_Intelligence,E_Book,Borrowed,Web_Portal,Odd_Semester,9,39.16,18,14,69,47,19,15,4.67,0.799,0.217,0.609,0.498,0.817,High,No,No,0.604,Medium_Recommendation
USR_10213,BK_50213,Postgraduate,Education,Law,Printed_Book,Renewed,Digital_Kiosk,Even_Semester,2,48.22,2,4,21,86,12,6,1.54,0.308,0.882,0.111,0.478,0.146,Low,Yes,No,0.433,Low_Recommendation
USR_10214,BK_50214,Postgraduate,Law,Engineering,Printed_Book,Viewed,Web_Portal,Vacation_Period,1,109.2,3,3,2,90,14,14,4.01,0.219,0.562,0.427,0.184,0.469,Medium,Yes,No,0.556,Medium_Recommendation
USR_10215,BK_50215,Undergraduate,Management,Management,Reference_Book,Reviewed,Web_Portal,Odd_Semester,30,56.12,13,9,71,109,19,11,4.04,0.755,0.536,0.724,0.597,0.295,Low,No,No,0.756,High_Recommendation
USR_10216,BK_50216,Research_Scholar,Medicine,Management,Printed_Book,Viewed,Mobile_App,Even_Semester,4,124.91,0,3,30,45,18,6,4.21,0.322,0.978,0.156,0.404,0.381,Low,Yes,Yes,0.474,Medium_Recommendation
USR_10217,BK_50217,Postgraduate,Management,Medical_Science,Reference_Book,Renewed,Library_System,Even_Semester,4,54.55,33,12,42,9,9,14,4.95,0.98,0.814,0.693,0.62,0.879,High,No,No,0.62,Medium_Recommendation
USR_10218,BK_50218,Postgraduate,Engineering,Management,E_Book,Reserved,Mobile_App,Odd_Semester,32,154.3,30,10,1,11,20,3,3.41,0.571,0.328,0.524,0.543,0.276,Low,No,No,0.616,Medium_Recommendation
USR_10219,BK_50219,Research_Scholar,Management,Social_Science,Reference_Book,Viewed,Digital_Kiosk,Vacation_Period,26,57.51,10,2,12,67,9,10,3.38,0.643,0.714,0.618,0.486,0.348,Low,No,No,0.626,Medium_Recommendation
USR_10220,BK_50220,Faculty,Management,Education,Printed_Book,Reviewed,Digital_Kiosk,Odd_Semester,42,51.19,15,12,22,57,19,1,1.18,0.761,0.407,0.531,0.936,0.399,Low,No,Yes,0.565,Medium_Recommendation
USR_10221,BK_50221,Postgraduate,Law,Management,Journal,Viewed,Mobile_App,Odd_Semester,2,38.04,1,1,31,57,13,1,1.2,0.901,0.619,0.263,0.55,0.162,Low,Yes,No,0.412,Low_Recommendation
USR_10222,BK_50222,Faculty,Science,Management,Printed_Book,Viewed,Mobile_App,Even_Semester,4,179.04,0,0,45,36,19,1,3.32,0.328,0.781,0.366,0.932,0.393,Low,Yes,No,0.584,Medium_Recommendation
USR_10223,BK_50223,Postgraduate,Arts,Literature,E_Book,Viewed,Library_System,Odd_Semester,44,119.76,26,19,78,79,10,0,1.05,0.39,0.599,0.233,0.183,0.834,High,No,No,0.528,Medium_Recommendation
USR_10224,BK_50224,Undergraduate,Computer_Science,Engineering,Journal,Borrowed,Web_Portal,Even_Semester,3,112.43,0,24,72,119,0,3,1.55,0.173,0.847,0.228,0.464,0.179,Low,Yes,No,0.431,Low_Recommendation
USR_10225,BK_50225,Undergraduate,Education,Artificial_Intelligence,Printed_Book,Reserved,Library_System,Even_Semester,5,62.22,3,2,60,35,4,10,1.48,0.615,0.331,0.407,0.483,0.995,High,Yes,No,0.393,Low_Recommendation
